"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.691350310E1,-1.167352295E1,-4.890136719E-1,1.133651733E0,1.173863019E1
7.691847746E1,-1.127011108E1,-6.470336914E-1,-8.972320557E-1,1.132426959E1
7.692348234E1,-1.083615112E1,-5.297241211E-1,-5.961608887E-1,1.086545842E1
7.692848723E1,-1.066317749E1,-3.303985596E-1,-4.459228516E-1,1.067761043E1
7.693349211E1,-1.065480042E1,-7.811126709E-1,-2.452255249E0,1.096122551E1
7.693849699E1,-1.081759644E1,-5.530548096E-1,-1.556228638E0,1.094294795E1
7.694347136E1,-1.082717896E1,-5.279235840E-1,-3.220794678E0,1.130840509E1
7.694847624E1,-1.094868469E1,-7.721252441E-1,-3.470397949E0,1.151145238E1
7.695348112E1,-1.079965210E1,-2.693481445E-1,-2.340332031E0,1.105360520E1
7.695848601E1,-1.049557495E1,-5.351104736E-1,-4.285018921E0,1.134922129E1
7.696346037E1,-1.036450195E1,-2.837066650E-1,-3.080734253E0,1.081639098E1
7.696846526E1,-9.964065552E0,7.481384277E-2,-3.157958984E0,1.045279409E1
7.697347014E1,-9.795883179E0,-2.262573242E-1,-3.994125366E0,1.058128334E1
7.697847502E1,-9.593566895E0,3.052673340E-1,-1.799240112E0,9.765601819E0
7.698344938E1,-9.383468628E0,1.747741699E-1,-2.986770630E0,9.848899852E0
7.698872893E1,-9.287109375E0,6.703186035E-2,-2.406768799E0,9.594135181E0
7.699385588E1,-8.866333008E0,5.949554443E-1,-4.985961914E-1,8.900248937E0
7.699889128E1,-8.733444214E0,1.454467773E-1,-1.968032837E0,8.953622499E0
7.700389616E1,-8.441955566E0,3.040618896E-1,-2.082977295E-1,8.449997359E0
7.700890105E1,-8.151657104E0,3.070526123E-1,4.196166992E-3,8.157439087E0
7.701387541E1,-7.976882935E0,-2.118835449E-1,-1.045074463E0,8.047840494E0
7.701884978E1,-7.750625610E0,2.041015625E-1,8.529357910E-1,7.800086811E0
7.702382414E1,-7.265808105E0,-8.499145508E-2,-7.044982910E-1,7.300377306E0
7.702879851E1,-6.968322754E0,-1.843566895E-1,-1.945343018E-1,6.973474958E0
7.703377287E1,-6.534973145E0,1.604156494E-1,3.232116699E-1,6.544927270E0
7.703874724E1,-6.292556763E0,-2.280426025E-1,-1.312622070E0,6.432048720E0
7.704372160E1,-6.301544189E0,-6.942749023E-2,7.720947266E-2,6.302399595E0
7.704869597E1,-6.051940918E0,-2.693176270E-2,-1.013351440E0,6.136252548E0
7.705367033E1,-6.203979492E0,-4.722595215E-1,-1.459259033E0,6.390761107E0
7.705864470E1,-6.066909790E0,-5.865478516E-2,-6.739654541E-1,6.104511792E0
7.706361906E1,-5.743682861E0,-4.315490723E-1,-2.138015747E0,6.143878152E0
7.706859343E1,-6.013641357E0,-4.028320312E-1,-1.103134155E0,6.127239263E0
7.707356779E1,-5.533599854E0,-8.439636230E-2,-1.702880859E0,5.790306840E0
7.707854216E1,-5.565322876E0,-4.584960938E-1,-2.226608276E0,6.011723696E0
7.708351652E1,-5.635345459E0,9.582519531E-3,-8.648986816E-1,5.701338439E0
7.708849089E1,-5.306152344E0,1.795959473E-2,-2.178726196E0,5.736063378E0
7.709346526E1,-5.691024780E0,-1.897430420E-1,-1.580169678E0,5.909374052E0
7.709843962E1,-5.553344727E0,1.957244873E-1,-8.666992188E-1,5.623976641E0
7.710341398E1,-5.750869751E0,-3.728942871E-1,-2.499542236E0,6.281660961E0
7.710841887E1,-6.182434082E0,-4.123992920E-1,-7.739257812E-1,6.244319456E0
7.711339323E1,-6.096832275E0,-3.968353271E-1,-1.215652466E0,6.229498615E0
7.711839812E1,-6.576873779E0,-9.953918457E-1,-1.705871582E0,6.867027850E0
7.712340300E1,-6.565505981E0,-6.284790039E-1,8.619689941E-2,6.596081000E0
7.712840788E1,-6.357208252E0,-8.756866455E-1,-1.428741455E0,6.574361262E0
7.713338225E1,-6.641510010E0,-1.076187134E0,-4.285583496E-1,6.741772483E0
7.713838713E1,-6.454162598E0,-8.242034912E-1,1.777648926E-1,6.509003502E0
7.714339201E1,-6.679229736E0,-1.441314697E0,-1.468841553E0,6.989062415E0
7.714839690E1,-7.017410278E0,-1.274307251E0,1.921386719E-1,7.134761612E0
7.715337126E1,-6.855789185E0,-1.355117798E0,-8.433532715E-1,7.039135908E0
7.715837614E1,-7.128143311E0,-1.848327637E0,-1.109115601E0,7.446937594E0
7.716338103E1,-6.887512207E0,-1.306640625E0,-2.574157715E-2,7.010406319E0
7.716838591E1,-6.530776978E0,-1.658584595E0,-1.865676880E0,6.991616480E0
7.717336027E1,-6.713943481E0,-1.641830444E0,-9.343414307E-1,6.974642513E0
7.717836516E1,-6.294952393E0,-1.335372925E0,-1.070205688E0,6.523418329E0
7.718337004E1,-6.522399902E0,-1.796249390E0,-2.351104736E0,7.162116017E0
7.718834441E1,-6.529586792E0,-1.344345093E0,-1.271926880E0,6.786793454E0
7.719359343E1,-5.992080688E0,-1.172561646E0,-2.126647949E0,6.465490182E0
7.719872038E1,-6.060317993E0,-1.335968018E0,-1.804031372E0,6.462723413E0
7.720375578E1,-5.642532349E0,-7.864990234E-1,-1.155197144E0,5.813022661E0
7.720876066E1,-5.270233154E0,-1.257553101E0,-2.482192993E0,5.959704637E0
7.721376555E1,-5.322311401E0,-1.109710693E0,-1.546661377E0,5.652487761E0
7.721873991E1,-4.654922485E0,-8.152313232E-1,-1.838150024E0,5.070670662E0
7.722371428E1,-4.781814575E0,-1.234802246E0,-2.208648682E0,5.410047709E0
7.722868864E1,-4.606445312E0,-8.176269531E-1,-1.413177490E0,4.887220362E0
7.723366301E1,-4.294601440E0,-8.529357910E-1,-2.099121094E0,4.855657562E0
7.723863737E1,-4.626190186E0,-1.024719238E0,-1.493988037E0,4.968267848E0
7.724361174E1,-4.373611450E0,-6.302795410E-1,-1.168975830E0,4.570802327E0
7.724858610E1,-4.503494263E0,-1.189315796E0,-2.011734009E0,5.073756632E0
7.725356047E1,-4.811141968E0,-1.048660278E0,-9.367370605E-1,5.012409773E0
7.725853484E1,-4.574127197E0,-1.087570190E0,-1.422149658E0,4.912021802E0
7.726350920E1,-4.967971802E0,-1.598724365E0,-1.327590942E0,5.385086919E0
7.726848357E1,-4.956588745E0,-1.256362915E0,-3.537445068E-1,5.125558988E0
7.727345793E1,-4.963775635E0,-1.767517090E0,-1.279098511E0,5.422110126E0
7.727843230E1,-5.535400391E0,-1.951873779E0,-8.684997559E-1,5.933359972E0
7.728340666E1,-5.218765259E0,-1.623275757E0,-8.337860107E-1,5.528628593E0
7.728838103E1,-5.480331421E0,-1.990173340E0,-1.580169678E0,6.040840886E0
7.729335539E1,-5.719741821E0,-1.500564575E0,-4.225769043E-1,5.928381886E0
7.729832976E1,-5.456985474E0,-1.540069580E0,-1.078582764E0,5.771814754E0
7.730330412E1,-5.956771851E0,-1.832763672E0,-1.251571655E0,6.356774746E0
7.730830900E1,-5.986099243E0,-1.316818237E0,-1.106124878E0,6.228234635E0
7.731331389E1,-6.032791138E0,-1.807022095E0,-2.232589722E0,6.681643108E0
7.731831877E1,-6.385330200E0,-1.670547485E0,-1.454483032E0,6.758601302E0
7.732332365E1,-6.123764038E0,-1.279693604E0,-1.571792603E0,6.450475463E0
7.732829802E1,-6.308715820E0,-1.622665405E0,-2.246353149E0,6.890503667E0
7.733330290E1,-6.336257935E0,-1.098342896E0,-1.519714355E0,6.607878135E0
7.733830778E1,-5.804138184E0,-1.028305054E0,-2.435501099E0,6.377859903E0
7.734331267E1,-5.944808960E0,-1.204879761E0,-2.210449219E0,6.455894559E0
7.734828703E1,-5.573699951E0,-5.566558838E-1,-1.546051025E0,5.810875209E0
7.735329192E1,-5.366607666E0,-9.935913086E-1,-2.442687988E0,5.979500492E0
7.735829680E1,-5.493499756E0,-8.140258789E-1,-1.578979492E0,5.773591078E0
7.736330168E1,-4.818328857E0,-4.255676270E-1,-1.808227539E0,5.164018553E0
7.736830656E1,-4.846466064E0,-8.720855713E-1,-2.178726196E0,5.384757599E0
7.737328093E1,-4.586685181E0,-3.591308594E-1,-1.033096313E0,4.715288317E0
7.737828581E1,-3.925888062E0,-4.608764648E-1,-1.732208252E0,4.315732802E0
7.738329069E1,-4.127609253E0,-6.045379639E-1,-1.564605713E0,4.455402937E0
7.738826506E1,-3.635589600E0,-4.190063477E-2,-1.297058105E0,3.860262573E0
7.739351408E1,-3.636199951E0,-6.589965820E-1,-2.017120361E0,4.210107021E0
7.739864104E1,-3.775054932E0,-3.693084717E-1,-8.726806641E-1,3.892171634E0
7.740367644E1,-3.429687500E0,-3.393707275E-1,-1.122879028E0,3.624746357E0
7.740868132E1,-4.024047852E0,-9.277496338E-1,-1.581970215E0,4.422251718E0
7.741368620E1,-4.459793091E0,-7.224578857E-1,-7.314300537E-1,4.576755372E0
7.741866057E1,-4.770446777E0,-1.291076660E0,-1.705276489E0,5.228002420E0
7.742363493E1,-5.453994751E0,-1.400009155E0,-8.822631836E-1,5.699515129E0
7.742860930E1,-5.194824219E0,-1.042083740E0,-3.543395996E-1,5.310150067E0
7.743358366E1,-5.424667358E0,-1.705276489E0,-1.140838623E0,5.799697976E0
7.743855803E1,-5.711959839E0,-1.476028442E0,-1.484375000E-1,5.901455656E0
7.744353239E1,-5.446807861E0,-1.490982056E0,-1.006759644E0,5.736227711E0
7.744850676E1,-5.985504150E0,-1.974624634E0,-1.124084473E0,6.402262747E0
7.745348112E1,-6.081863403E0,-1.544265747E0,-8.918762207E-2,6.275489908E0
7.745845549E1,-6.148910522E0,-2.045852661E0,-1.573593140E0,6.668643722E0
7.746342985E1,-7.159866333E0,-3.267486572E0,-1.237808228E0,7.966951965E0
7.746840422E1,-1.408987427E1,-1.438017273E1,-4.106658936E0,2.054698450E1
7.747337858E1,-1.115338135E1,-8.289321899E0,-3.239959717E0,1.426913144E1
7.747835295E1,-7.623733521E0,-6.282379150E0,1.009873962E1,1.412707127E1
7.748332732E1,-5.231323242E0,-5.012863159E0,1.423892212E1,1.597630880E1
7.748830168E1,-8.210311890E0,-6.508041382E0,5.213973999E0,1.170253600E1
7.749327605E1,-9.595367432E0,-8.876495361E0,1.822586060E0,1.319791900E1
7.749825041E1,-1.015560913E1,-1.021784973E1,3.171722412E0,1.475129394E1
7.750322478E1,-1.189259338E1,-1.096005249E1,9.407409668E0,1.870978045E1
7.750822966E1,-1.281855774E1,-1.175552368E1,1.063864136E1,2.038843911E1
7.751323454E1,-1.268746948E1,-1.210987854E1,5.155914307E0,1.828126069E1
7.751820891E1,-1.186148071E1,-1.237203979E1,3.621826172E0,1.751798271E1
7.752321379E1,-1.026095581E1,-1.207815552E1,2.683303833E0,1.607386619E1
7.752821867E1,-8.816650391E0,-1.195364380E1,1.077987671E0,1.489244713E1
7.753322356E1,-8.165420532E0,-1.263360596E1,2.674926758E0,1.527865587E1
7.753822844E1,-8.228866577E0,-1.231098938E1,2.767700195E0,1.506435757E1
7.754320280E1,-9.543289185E0,-1.174714661E1,3.581726074E0,1.555308920E1
7.754820769E1,-9.856323242E0,-1.110490417E1,3.380615234E0,1.522808471E1
7.755321257E1,-8.284530640E0,-9.611526489E0,-3.219009399E0,1.309110045E1
7.755821745E1,-8.313262939E0,-9.296081543E0,-6.016632080E0,1.384656399E1
7.756319182E1,-6.420059204E0,-7.186203003E0,-1.042375183E1,1.419553719E1
7.756819670E1,-7.396286011E0,-6.411071777E0,-1.305258179E1,1.631492505E1
7.757320158E1,-4.993713379E0,-5.158309937E0,-1.755130005E1,1.896294988E1
7.757820647E1,-4.583099365E0,-4.305374146E0,-1.694017029E1,1.806959921E1
7.758318083E1,-2.607284546E0,-2.459442139E0,-1.331834412E1,1.379221078E1
7.758815520E1,-1.236007690E0,-5.955505371E-1,-1.467405701E1,1.473805769E1
7.759340422E1,-2.743759155E0,-2.908935547E-1,-1.283352661E1,1.312677564E1
7.759853117E1,-2.968215942E0,1.303039551E0,-1.010592651E1,1.061310363E1
7.760356657E1,-6.163879395E0,5.925598145E-1,-3.718795776E0,7.223155706E0
7.760857146E1,-9.794082642E0,-9.133911133E-1,9.187149048E0,1.345964508E1
7.761357634E1,-1.011729431E1,-1.946487427E0,1.247499084E1,1.617942688E1
7.761855070E1,-8.123519897E0,-2.364868164E0,3.026870728E0,8.985884673E0
7.762352507E1,-5.498886108E0,-1.957260132E0,3.245346069E0,6.678389534E0
7.762849943E1,-2.482192993E0,-2.121856689E0,7.738052368E0,8.398869705E0
7.763347380E1,-6.613388062E0,-3.668518066E0,9.224258423E0,1.192819642E1
7.763844816E1,-1.035791016E1,-3.907928467E0,1.495178223E0,1.117111300E1
7.764342253E1,-1.406353760E1,-3.075347900E0,-1.803431702E1,2.307547280E1
7.764839690E1,-1.445021057E1,-4.686584473E-1,-1.961270142E1,2.436567838E1
7.765337126E1,-1.043692017E1,2.766494751E0,-1.948042297E1,2.227262165E1
7.765834563E1,-7.942764282E0,4.866210938E0,-1.956961060E1,2.167342087E1
7.766331999E1,-6.010650635E0,5.662887573E0,-1.952052307E1,2.119544851E1
7.766829436E1,-5.595245361E0,5.389953613E0,-1.866459656E1,2.021696157E1
7.767326872E1,-4.417297363E0,4.468780518E0,-1.654452515E1,1.769756558E1
7.767824309E1,-5.680236816E0,1.104919434E0,-9.070434570E0,1.075912267E1
7.768321745E1,-1.188241577E1,-6.581054688E0,9.763549805E0,1.672808985E1
7.768819182E1,-1.206079102E1,-2.800613403E0,1.961270142E1,2.319405467E1
7.769316618E1,-9.193740845E0,-1.429336548E0,6.181823730E0,1.117062301E1
7.769814055E1,-1.139161682E1,-1.460464478E0,-7.871536255E0,1.392346844E1
7.770314543E1,-1.207875061E1,-3.187286377E0,4.665100098E0,1.333484794E1
7.770815031E1,-1.444660950E1,-3.258514404E0,1.416828918E1,2.049543511E1
7.771312468E1,-1.626501465E1,-3.799591064E0,1.243788147E1,2.082518882E1
7.771812956E1,-1.726638794E1,-5.131378174E0,1.004248047E1,2.062306011E1
7.772313444E1,-1.819772339E1,-4.368225098E0,9.764160156E0,2.110870320E1
7.772813933E1,-1.614768982E1,-1.675338745E0,3.039443970E0,1.651644229E1
7.773311369E1,-1.328123474E1,1.460418701E-1,-1.681335449E0,1.338803247E1
7.773811858E1,-1.141076660E1,8.846588135E-1,-7.243652344E0,1.354469324E1
7.774312346E1,-1.040280151E1,1.703475952E0,-8.218688965E0,1.336663600E1
7.774812834E1,-8.356964111E0,2.394805908E0,-8.259399414E0,1.199131449E1
7.775310271E1,-7.547119141E0,2.384628296E0,-7.756622314E0,1.108199662E1
7.775810759E1,-7.535751343E0,2.345123291E0,-4.704010010E0,9.187756077E0
7.776311247E1,-8.351577759E0,1.557434082E0,-3.418914795E0,9.157697874E0
7.776811735E1,-1.008378601E1,1.074401855E0,-1.528106689E0,1.025534932E1
7.777309172E1,-9.828201294E0,1.167175293E0,1.285690308E0,9.980422757E0
7.777809660E1,-9.392456055E0,5.291137695E-1,-5.506896973E-2,9.407508954E0
7.778310148E1,-9.859924316E0,-3.513488770E-1,1.538879395E0,9.985474618E0
7.778807585E1,-1.100195312E1,-1.771118164E0,3.485961914E0,1.167611933E1
7.779332487E1,-1.127011108E1,-1.869873047E0,3.095703125E0,1.183618211E1
7.779842131E1,-1.124916077E1,-1.666366577E0,4.492126465E0,1.222700273E1
7.780345671E1,-1.135510254E1,-2.483978271E0,3.884597778E0,1.225555391E1
7.780846159E1,-1.109472656E1,-2.624649048E0,2.755126953E0,1.172912890E1
7.781346648E1,-1.154663086E1,-2.549224854E0,3.512893677E0,1.233546325E1
7.781844084E1,-1.146044922E1,-2.679702759E0,1.554428101E0,1.187177114E1
7.782341521E1,-1.085531616E1,-2.169143677E0,1.297653198E0,1.114571564E1
7.782838957E1,-1.043333435E1,-1.890823364E0,2.561798096E-1,1.060638047E1
7.783336394E1,-1.019869995E1,-1.724426270E0,-1.824386597E0,1.050311921E1
7.783833830E1,-9.723449707E0,-8.744812012E-1,-1.426345825E0,9.866339442E0
7.784331267E1,-8.889068604E0,-4.112091064E-1,-3.889373779E0,9.711429450E0
7.784828703E1,-8.885482788E0,1.813659668E-1,-4.678863525E0,1.004372749E1
7.785326140E1,-8.321044922E0,1.048660278E0,-4.771636963E0,9.649248482E0
7.785823576E1,-7.508209229E0,2.384628296E0,-7.399276733E0,1.080781912E1
7.786321013E1,-8.678375244E0,1.732803345E0,-7.793731689E0,1.179233047E1
7.786818449E1,-8.713699341E0,6.745605469E-1,-4.829101562E0,9.985179519E0
7.787315886E1,-8.224685669E0,1.208480835E0,-1.719635010E0,8.488994337E0
7.787813322E1,-9.160217285E0,1.499969482E0,-1.654998779E0,9.428600645E0
7.788310759E1,-9.510360718E0,1.176742554E0,-4.525039673E0,1.059753122E1
7.788808195E1,-8.676589966E0,1.578384399E0,-5.118209839E0,1.019659662E1
7.789305632E1,-8.693939209E0,1.236602783E0,-6.183624268E0,1.074015710E1
7.789803068E1,-8.485656738E0,7.284393311E-1,-6.053146362E0,1.044880735E1
7.790303557E1,-8.689163208E0,7.703399658E-1,-4.294601440E0,9.723095312E0
7.790804045E1,-8.314468384E0,8.966217041E-1,-4.203613281E0,9.359737155E0
7.791304533E1,-8.596984863E0,4.231719971E-1,-4.803359985E0,9.856951376E0
7.791805022E1,-8.440155029E0,5.602416992E-1,-4.277847290E0,9.478927424E0
7.792302458E1,-8.564651489E0,-4.190063477E-2,-5.385757446E0,1.011738079E1
7.792802946E1,-8.789718628E0,1.185150146E-1,-4.254501343E0,9.765960324E0
7.793303435E1,-9.574417114E0,-1.719039917E0,1.201889038E0,9.801484509E0
7.793803923E1,-1.109771729E1,-4.036026001E0,1.820849609E1,2.170249213E1
7.794301359E1,-1.006343079E1,2.370300293E-1,1.961270142E1,2.204511010E1
7.794801848E1,-1.146823120E1,8.433532715E-1,5.915466309E0,1.293152401E1
7.795302336E1,-1.529714966E1,-2.651519775E-1,-1.550245667E1,2.178070834E1
7.795802824E1,-1.559643555E1,-4.626770020E-1,-1.924398804E1,2.477486523E1
7.796300261E1,-1.241633606E1,5.422821045E-1,-1.369183350E1,1.849123510E1
7.796800749E1,-1.092294312E1,1.007354736E0,-1.759140015E0,1.110945649E1
7.797301237E1,-1.024598694E1,7.780456543E-2,7.942169189E0,1.296396364E1
7.797801726E1,-1.136528015E1,-8.720855713E-1,1.200631714E1,1.655541535E1
7.798299162E1,-1.226310730E1,-3.369903564E-1,8.875305176E0,1.514161171E1
7.798796599E1,-1.301907349E1,-3.675079346E-1,-1.161193848E0,1.307592091E1
7.799321501E1,-1.392048645E1,-8.607177734E-1,-6.815093994E0,1.552308875E1
7.799834196E1,-1.334169006E1,-5.961608887E-1,-4.613632202E0,1.412946226E1
7.800337736E1,-1.227088928E1,-7.720947266E-2,-3.747528076E0,1.283061385E1
7.800838225E1,-1.195603943E1,8.859252930E-2,2.436065674E-1,1.195884909E1
7.801338713E1,-1.112466431E1,3.256072998E-1,2.502532959E0,1.140731552E1
7.801836150E1,-1.124017334E1,-1.011505127E-1,8.679199219E-2,1.124096353E1
7.802333586E1,-1.119708252E1,2.430114746E-1,-5.907745361E-1,1.121528983E1
7.802831022E1,-1.095945740E1,3.902587891E-1,-1.441909790E0,1.106079166E1
7.803328459E1,-1.038066101E1,4.542999268E-1,-1.422149658E0,1.048746972E1
7.803825896E1,-8.924987793E0,8.505401611E-1,1.581970215E0,9.103925276E0
7.804323332E1,-9.494201660E0,-1.747741699E-1,3.214263916E-1,9.501248660E0
7.804820769E1,-1.078826904E1,-2.154541016E-2,-8.313903809E-1,1.082027833E1
7.805318205E1,-1.111627197E1,4.872131348E-1,4.112091064E-1,1.113453960E1
7.805815642E1,-1.058656311E1,4.207763672E-1,-1.272521973E0,1.067106759E1
7.806313078E1,-1.171243286E1,9.037780762E-2,-5.424057007E0,1.290773590E1
7.806810515E1,-1.204223633E1,1.316833496E-2,-1.254501343E1,1.738945057E1
7.807307951E1,-1.093910217E1,-5.279235840E-1,-8.534133911E0,1.388431134E1
7.807805388E1,-1.074757385E1,-1.113906860E0,8.080444336E-1,1.083531578E1
7.808302824E1,-1.090379333E1,-1.818389893E0,8.236083984E-1,1.108501609E1
7.808800261E1,-1.086070251E1,-2.640808105E0,2.831115723E-1,1.118073695E1
7.809297697E1,-1.134312439E1,-3.238159180E0,1.096542358E0,1.184713260E1
7.809795134E1,-1.198657227E1,-3.359069824E0,1.675872803E-1,1.244947189E1
7.810292570E1,-1.188900757E1,-2.683898926E0,7.038879395E-1,1.220849182E1
7.810793059E1,-1.215415955E1,-2.458847046E0,-2.850891113E0,1.272387925E1
7.811293547E1,-1.183274841E1,-2.049438477E0,-4.525039673E0,1.283316474E1
7.811794035E1,-1.145086670E1,-1.177352905E0,-1.288085938E0,1.158307703E1
7.812294524E1,-1.188122559E1,-1.296463013E0,-1.397018433E0,1.203312089E1
7.812791960E1,-1.176631165E1,-7.924804688E-1,-2.729339600E-1,1.179612682E1
7.813292448E1,-1.196322632E1,-3.639221191E-1,-8.409576416E-1,1.199826792E1
7.813792937E1,-1.183274841E1,-4.632720947E-1,-3.029861450E0,1.222328174E1
7.814293425E1,-1.135450745E1,1.999206543E-1,-8.499450684E-1,1.138802943E1
7.814793913E1,-1.152209473E1,-3.530883789E-2,-1.370681763E0,1.160339097E1
7.815291350E1,-1.108036804E1,-1.544189453E-1,-1.426940918E0,1.117293880E1
7.815791838E1,-1.093791199E1,1.490325928E-1,-2.232666016E-1,1.094120548E1
7.816289275E1,-1.131021118E1,-4.584960938E-1,-2.297836304E0,1.155037434E1
7.816789763E1,-1.113363647E1,-3.172302246E-1,-8.493499756E-1,1.117049200E1
7.817290251E1,-1.108993530E1,1.435852051E-2,-1.017608643E-1,1.109041146E1
7.817790739E1,-1.092054749E1,-2.549896240E-1,-1.564010620E0,1.103492213E1
7.818288176E1,-1.050335693E1,5.447387695E-2,-8.259582520E-2,1.050382294E1
7.818785612E1,-1.037646484E1,-3.944396973E-1,-1.646011353E0,1.051360826E1
7.819310515E1,-1.031481934E1,-5.967559814E-1,-2.274490356E0,1.057945755E1
7.819823210E1,-1.086907959E1,-8.236083984E-1,-1.279693604E0,1.097510080E1
7.820326750E1,-1.147720337E1,-1.303649902E0,-2.906555176E0,1.191107733E1
7.820827238E1,-1.083975220E1,-4.794464111E-1,-2.104507446E0,1.105255844E1
7.821327727E1,-1.025137329E1,3.352355957E-2,-2.123062134E0,1.046896227E1
7.821825163E1,-1.076313782E1,-1.807556152E-1,-3.721191406E0,1.138969156E1
7.822322600E1,-1.155322266E1,9.336853027E-2,-1.238403320E0,1.161978116E1
7.822820036E1,-1.147900391E1,1.645965576E-1,-8.247985840E-1,1.150977478E1
7.823317473E1,-1.255101013E1,-3.633270264E-1,8.253936768E-1,1.258336746E1
7.823814909E1,-1.140718079E1,5.943603516E-1,1.623275757E0,1.153742007E1
7.824312346E1,-9.321823120E0,1.302444458E0,-2.163757324E0,9.657877283E0
7.824809782E1,-9.589370728E0,8.116302490E-1,-9.002227783E-1,9.665669954E0
7.825307219E1,-9.740814209E0,1.210861206E0,-8.206176758E-1,9.850028410E0
7.825804655E1,-1.028129578E1,-1.717834473E-1,-1.888427734E0,1.045469807E1
7.826302092E1,-1.030883789E1,-5.674285889E-1,1.112701416E0,1.038422931E1
7.826799528E1,-1.030464172E1,-9.624633789E-1,1.248580933E0,1.042453506E1
7.827296965E1,-9.607330322E0,-8.032531738E-1,1.052246094E0,9.698104631E0
7.827794401E1,-9.360733032E0,-3.884582520E-1,2.268524170E-1,9.371535879E0
7.828291838E1,-8.817245483E0,-1.801605225E-1,-1.398818970E0,8.929332015E0
7.828789275E1,-8.875305176E0,1.789703369E-1,1.692703247E0,9.037052430E0
7.829286711E1,-8.440765381E0,3.633270264E-1,2.506729126E0,8.812616958E0
7.829784148E1,-8.297698975E0,5.871734619E-1,3.740997314E-1,8.326856043E0
7.830281584E1,-8.991424561E0,1.125274658E0,9.828186035E-1,9.114707406E0
7.830782072E1,-9.218276978E0,1.095947266E0,5.596466064E-1,9.300050278E0
7.831282561E1,-9.512161255E0,1.251571655E0,1.789062500E0,9.759528061E0
7.831783049E1,-9.774322510E0,1.226425171E0,1.711853027E0,9.998596902E0
7.832283537E1,-9.257781982E0,1.222839355E0,-1.416168213E0,9.444966688E0
7.832780974E1,-9.002197266E0,1.146224976E0,7.655487061E-1,9.107109977E0
7.833281462E1,-8.766372681E0,1.011550903E0,6.446380615E-1,8.848055348E0
7.833781950E1,-8.042724609E0,8.307952881E-1,-6.093292236E-1,8.108447574E0
7.834279387E1,-8.513778687E0,6.602020264E-1,5.793914795E-1,8.558971242E0
7.834779875E1,-8.044525146E0,6.985015869E-1,-9.014129639E-1,8.124951362E0
7.835280363E1,-8.152252197E0,6.991119385E-1,2.250518799E-1,8.185268581E0
7.835780852E1,-8.412033081E0,8.349761963E-1,1.122283936E0,8.527544021E0
7.836281340E1,-8.389877319E0,1.006164551E0,-6.488342285E-1,8.474868400E0
7.836778776E1,-8.919006348E0,1.336563110E0,6.536102295E-1,9.042249804E0
